Country,State,city,place,lastupdate,Avg,Max,Min
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-12-2018 03:00,431,500,317
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-12-2018 03:00,413,500,229
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-12-2018 03:00,101,144,72
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-12-2018 03:00,19,22,15
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-12-2018 03:00,26,34,17
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-12-2018 03:00,95,112,65
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-12-2018 03:00,35,78,3
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",21-12-2018 03:00,223,337,99
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",21-12-2018 03:00,95,188,37
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",21-12-2018 03:00,84,122,38
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",21-12-2018 03:00,24,46,16
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",21-12-2018 03:00,NA,NA,NA
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",21-12-2018 03:00,377,465,227
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",21-12-2018 03:00,114,181,38
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",21-12-2018 03:00,22,37,14
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",21-12-2018 03:00,69,123,28
India,Haryana,Faridabad,"Sector- 16A, Faridabad, Haryana - HSPCB",21-12-2018 03:00,53,88,1
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-12-2018 03:00,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-12-2018 03:00,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-12-2018 03:00,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-12-2018 03:00,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-12-2018 03:00,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",21-12-2018 03:00,229,312,134
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",21-12-2018 03:00,131,249,33
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",21-12-2018 03:00,16,34,2
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",21-12-2018 03:00,20,88,3
India,Haryana,Gurugram,"Vikas Sadan, Gurugram, Haryana - HSPCB",21-12-2018 03:00,48,98,9
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",21-12-2018 03:00,265,451,78
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",21-12-2018 03:00,207,500,81
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",21-12-2018 03:00,25,42,11
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",21-12-2018 03:00,6,11,2
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",21-12-2018 03:00,2,3,1
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",21-12-2018 03:00,26,123,13
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",21-12-2018 03:00,30,55,1
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",21-12-2018 03:00,149,306,30
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",21-12-2018 03:00,28,36,22
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",21-12-2018 03:00,7,16,2
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",21-12-2018 03:00,34,62,16
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB",21-12-2018 03:00,35,65,20
India,Haryana,Rohtak,"MD University, Rohtak, Haryana - HSPCB",21-12-2018 03:00,121,216,40
India,Haryana,Rohtak,"MD University, Rohtak, Haryana - HSPCB",21-12-2018 03:00,11,13,8
India,Haryana,Rohtak,"MD University, Rohtak, Haryana - HSPCB",21-12-2018 03:00,52,112,3
India,Haryana,Rohtak,"MD University, Rohtak, Haryana - HSPCB",21-12-2018 03:00,20,34,4
